station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
72278,Phoenix,2013-04-19,Spring,20.9,14.4,27.8,0.0,,,9.4,,1016.7,
72278,Phoenix,2013-04-20,Spring,22.7,14.4,32.2,0.0,,,11.9,,1011.0,
72278,Phoenix,2013-04-21,Spring,26.2,16.7,33.9,0.0,,,8.3,,1011.8,
72278,Phoenix,2013-04-22,Spring,26.6,17.8,34.4,0.0,,,9.4,,1008.8,
72278,Phoenix,2013-04-23,Spring,27.3,18.9,33.9,0.0,,,11.5,,1007.0,
72278,Phoenix,2013-04-24,Spring,26.3,17.8,32.2,0.0,,,9.4,,1008.4,
72278,Phoenix,2013-04-25,Spring,26.6,20.6,30.0,0.0,,,15.5,,1010.3,
72278,Phoenix,2013-04-26,Spring,24.3,17.2,33.3,0.0,,,7.9,,1015.2,
72278,Phoenix,2013-04-27,Spring,27.7,19.4,36.1,0.0,,,5.0,,1012.4,
72278,Phoenix,2013-04-28,Spring,29.6,20.6,37.8,0.0,,,5.8,,1007.3,
72278,Phoenix,2013-04-29,Spring,29.8,21.1,38.9,0.0,,,11.9,,1003.8,
72278,Phoenix,2013-04-30,Spring,31.3,21.7,38.3,0.0,,,15.8,,1003.3,
72278,Phoenix,2013-05-01,Spring,29.0,22.2,34.4,0.0,,,12.6,,1009.1,
72278,Phoenix,2013-05-02,Spring,28.4,23.3,33.9,0.0,,,16.6,,1015.4,
72278,Phoenix,2013-05-03,Spring,27.7,20.6,33.3,0.0,,,13.7,,1011.8,
72278,Phoenix,2013-05-04,Spring,27.7,20.0,35.6,0.0,,,9.7,,1004.3,
72278,Phoenix,2013-05-05,Spring,28.6,21.7,33.9,0.0,,,15.8,,1007.2,
72278,Phoenix,2013-05-06,Spring,25.9,20.6,30.6,0.0,,,12.2,,1010.3,
72278,Phoenix,2013-05-07,Spring,25.1,19.4,29.4,0.0,,,16.6,,1011.2,
72278,Phoenix,2013-05-08,Spring,23.3,18.9,28.9,0.0,,,7.6,,1013.0,
72278,Phoenix,2013-05-09,Spring,25.1,19.4,31.1,0.0,,,9.7,,1011.8,
72278,Phoenix,2013-05-10,Spring,26.6,20.0,33.9,0.0,,,9.4,,1011.9,
72278,Phoenix,2013-05-11,Spring,29.6,22.8,35.6,0.0,,,12.6,,1014.2,
72278,Phoenix,2013-05-12,Spring,30.5,22.8,37.2,0.0,,,7.9,,1014.3,
72278,Phoenix,2013-05-13,Spring,31.6,23.9,39.4,0.0,,,9.7,,1011.7,
72278,Phoenix,2013-05-14,Spring,32.9,25.0,39.4,0.0,,,13.7,,1008.6,
72278,Phoenix,2013-05-15,Spring,32.6,24.4,38.3,0.0,,,14.4,,1008.7,
72278,Phoenix,2013-05-16,Spring,31.3,22.8,38.3,0.0,,,14.4,,1007.0,
72278,Phoenix,2013-05-17,Spring,29.9,21.7,34.4,0.0,,,11.9,,1007.4,
72278,Phoenix,2013-05-18,Spring,29.1,23.9,34.4,0.0,,,11.2,,1008.7,
72278,Phoenix,2013-05-19,Spring,28.7,21.7,35.0,0.0,,,13.0,,1007.7,
72278,Phoenix,2013-05-20,Spring,30.2,22.8,36.1,0.0,,,16.6,,1007.6,
72278,Phoenix,2013-05-21,Spring,29.4,21.7,37.2,0.0,,,9.0,,1007.3,
72278,Phoenix,2013-05-22,Spring,30.8,22.2,39.4,0.0,,,15.5,,1003.4,
72278,Phoenix,2013-05-23,Spring,31.6,22.8,37.8,0.0,,,14.0,,1004.9,
72278,Phoenix,2013-05-24,Spring,30.7,21.7,38.3,0.0,,,14.4,,1008.2,
72278,Phoenix,2013-05-25,Spring,30.5,21.7,36.7,0.0,,,9.0,,1009.0,
72278,Phoenix,2013-05-26,Spring,30.0,22.2,35.6,0.0,,,8.6,,1009.6,
72278,Phoenix,2013-05-27,Spring,29.1,21.7,34.4,0.0,,,9.0,,1007.0,
72278,Phoenix,2013-05-28,Spring,29.1,21.1,36.7,0.0,,,14.4,,1002.1,
72278,Phoenix,2013-05-29,Spring,30.4,23.3,36.7,0.0,,,13.3,,1002.2,
72278,Phoenix,2013-05-30,Spring,31.2,25.0,37.8,0.0,,,13.0,,,
72278,Phoenix,2013-05-31,Spring,31.9,25.6,38.3,0.0,,,7.6,,1006.7,
72278,Phoenix,2013-06-01,Summer,34.3,26.7,42.2,0.0,,,7.9,,1004.4,
72278,Phoenix,2013-06-02,Summer,36.1,27.8,42.8,0.0,,,12.2,,,
72278,Phoenix,2013-06-03,Summer,34.6,26.1,40.6,0.0,,,14.8,,1004.3,
72278,Phoenix,2013-06-04,Summer,34.1,26.1,40.0,0.0,,,11.9,,1005.9,
72278,Phoenix,2013-06-05,Summer,33.8,26.1,42.2,0.0,,,8.3,,1006.3,
72278,Phoenix,2013-06-06,Summer,34.7,26.1,43.3,0.0,,,11.2,,1004.0,
72278,Phoenix,2013-06-07,Summer,36.4,27.2,43.9,0.0,,,11.9,,1002.5,
72278,Phoenix,2013-06-08,Summer,36.9,28.3,43.3,0.0,,,16.9,,1003.9,
72278,Phoenix,2013-06-09,Summer,35.4,26.1,42.2,0.0,,,9.4,,1006.8,
72278,Phoenix,2013-06-10,Summer,35.9,27.8,42.8,0.0,,,11.9,,1006.3,
72278,Phoenix,2013-06-11,Summer,35.9,27.2,42.8,0.0,,,9.7,,1006.9,
72278,Phoenix,2013-06-12,Summer,36.6,28.9,43.3,0.0,,,11.5,,1007.0,
72278,Phoenix,2013-06-13,Summer,36.2,29.4,41.1,0.0,,,13.7,,1007.2,
72278,Phoenix,2013-06-14,Summer,35.3,28.9,41.1,0.0,,,9.7,,1005.8,
72278,Phoenix,2013-06-15,Summer,35.7,28.9,41.7,0.0,,,11.2,,1006.5,
72278,Phoenix,2013-06-16,Summer,35.6,28.9,42.2,0.0,,,12.2,,1007.9,
72278,Phoenix,2013-06-17,Summer,35.7,27.2,42.2,0.0,,,8.6,,1007.3,
72278,Phoenix,2013-06-18,Summer,35.3,26.7,42.2,0.0,,,10.8,,1005.1,
72278,Phoenix,2013-06-19,Summer,34.4,25.0,41.1,0.0,,,11.9,,1003.1,
72278,Phoenix,2013-06-20,Summer,34.1,26.1,41.1,0.0,,,9.4,,1004.3,
72278,Phoenix,2013-06-21,Summer,34.1,25.0,41.7,0.0,,,10.8,,1005.4,
72278,Phoenix,2013-06-22,Summer,33.9,25.6,40.6,0.0,,,10.1,,1005.3,
72278,Phoenix,2013-06-23,Summer,33.9,24.4,41.7,0.0,,,14.0,,1003.6,
72278,Phoenix,2013-06-24,Summer,33.4,25.6,40.0,0.0,,,12.2,,1005.3,
72278,Phoenix,2013-06-25,Summer,33.4,26.1,41.1,0.0,,,10.8,,1008.2,
72278,Phoenix,2013-06-26,Summer,34.3,26.1,41.7,0.0,,,10.4,,1010.6,
72278,Phoenix,2013-06-27,Summer,35.9,28.3,43.3,0.0,,,11.5,,1011.0,
72278,Phoenix,2013-06-28,Summer,37.3,27.8,46.7,0.0,,,9.4,,1006.8,
72278,Phoenix,2013-06-29,Summer,40.4,32.8,48.3,0.0,,154.0,16.9,,1004.2,
72278,Phoenix,2013-06-30,Summer,40.1,32.8,46.1,0.0,,,15.5,,1003.8,
72278,Phoenix,2013-07-01,Summer,38.6,32.2,44.4,0.0,,,13.0,,1006.2,
72278,Phoenix,2013-07-02,Summer,37.6,29.4,42.2,0.0,,,18.4,,1008.4,
72278,Phoenix,2013-07-03,Summer,36.8,30.6,43.9,0.0,,,15.8,,1005.3,
72278,Phoenix,2013-07-04,Summer,38.1,32.8,42.2,0.0,,,14.8,,1003.4,
72278,Phoenix,2013-07-05,Summer,36.6,31.7,41.1,0.0,,,11.9,,1004.6,
72278,Phoenix,2013-07-06,Summer,36.4,31.1,43.9,0.0,,,11.2,,1003.4,
72278,Phoenix,2013-07-07,Summer,37.9,32.2,44.4,0.0,,,9.0,,1003.2,
72278,Phoenix,2013-07-08,Summer,39.3,32.8,45.0,0.0,,,13.7,,1006.3,
72278,Phoenix,2013-07-09,Summer,37.4,32.2,41.7,0.0,,273.0,19.8,,1010.0,
72278,Phoenix,2013-07-10,Summer,35.2,30.0,40.0,0.0,,,18.4,,1009.6,
72278,Phoenix,2013-07-11,Summer,33.7,27.8,36.1,0.0,,,13.0,,1009.4,
72278,Phoenix,2013-07-12,Summer,33.6,30.6,38.3,0.0,,238.0,13.7,,1008.4,
72278,Phoenix,2013-07-13,Summer,33.2,28.9,41.1,0.0,,,9.4,,1008.0,
72278,Phoenix,2013-07-14,Summer,37.5,33.9,43.3,0.0,,,12.6,,1006.4,
72278,Phoenix,2013-07-15,Summer,37.2,33.3,43.3,0.0,,,9.0,,1004.5,
72278,Phoenix,2013-07-16,Summer,34.1,28.3,40.0,0.0,,116.0,22.0,,1008.8,
72278,Phoenix,2013-07-17,Summer,32.9,28.9,41.7,0.0,,,11.5,,1010.9,
72278,Phoenix,2013-07-18,Summer,35.6,31.1,42.2,0.0,,,15.1,,1008.7,
72278,Phoenix,2013-07-19,Summer,34.7,27.2,40.6,0.8,,,12.6,,1007.7,
72278,Phoenix,2013-07-20,Summer,32.6,25.0,39.4,1.5,,,14.8,,1006.9,
72278,Phoenix,2013-07-21,Summer,28.6,23.3,30.6,22.6,,,10.4,,1009.1,
72278,Phoenix,2013-07-22,Summer,29.3,26.1,35.6,0.0,,,8.6,,1010.4,
72278,Phoenix,2013-07-23,Summer,32.3,27.8,38.9,0.0,,,11.9,,1009.5,
72278,Phoenix,2013-07-24,Summer,35.7,31.1,41.7,1.0,,,12.2,,1007.3,
72278,Phoenix,2013-07-25,Summer,33.3,24.4,38.3,19.1,,,11.2,,1010.2,
72278,Phoenix,2013-07-26,Summer,33.6,30.6,39.4,0.0,,,10.1,,1012.4,
72278,Phoenix,2013-07-27,Summer,34.2,28.9,40.6,0.0,,,9.4,,1009.5,
72278,Phoenix,2013-07-28,Summer,36.1,30.6,42.2,0.0,,,13.3,,1005.4,
72278,Phoenix,2013-07-29,Summer,36.3,29.4,41.7,0.0,,,12.6,,1008.9,
72278,Phoenix,2013-07-30,Summer,36.6,30.0,42.2,0.0,,,10.4,,1012.4,
72278,Phoenix,2013-07-31,Summer,37.4,32.8,42.8,0.0,,,11.9,,1010.5,
72278,Phoenix,2013-08-01,Summer,37.4,32.8,41.1,0.0,,110.0,16.6,,1008.6,
72278,Phoenix,2013-08-02,Summer,35.6,31.1,41.7,0.0,,,13.7,,1008.0,
72278,Phoenix,2013-08-03,Summer,35.3,30.0,42.8,0.0,,,9.4,,1008.9,
72278,Phoenix,2013-08-04,Summer,37.1,32.2,41.1,0.0,,,9.0,,1009.1,
72278,Phoenix,2013-08-05,Summer,34.6,30.0,38.3,0.0,,,12.2,,1009.6,
72278,Phoenix,2013-08-06,Summer,30.2,24.4,33.3,0.3,,,11.9,,1012.0,
72278,Phoenix,2013-08-07,Summer,30.1,26.1,38.9,0.0,,,10.4,,1010.9,
72278,Phoenix,2013-08-08,Summer,33.9,26.1,41.7,0.0,,,10.4,,1007.9,
72278,Phoenix,2013-08-09,Summer,34.7,26.1,42.8,0.0,,144.0,13.0,,1007.0,
72278,Phoenix,2013-08-10,Summer,35.4,28.3,41.1,0.0,,,11.5,,1009.5,
72278,Phoenix,2013-08-11,Summer,34.4,26.1,41.7,0.0,,,9.0,,1008.7,
72278,Phoenix,2013-08-12,Summer,35.6,28.9,43.9,0.0,,,11.5,,1007.5,
72278,Phoenix,2013-08-13,Summer,35.7,27.8,41.7,0.0,,,10.1,,,
72278,Phoenix,2013-08-14,Summer,36.0,30.0,42.8,0.0,,,10.8,,1007.8,
72278,Phoenix,2013-08-15,Summer,37.7,31.7,43.3,0.0,,,10.8,,1008.5,
72278,Phoenix,2013-08-16,Summer,38.2,32.8,45.0,0.0,,,11.2,,1007.9,
72278,Phoenix,2013-08-17,Summer,38.2,31.1,45.6,0.0,,,11.9,,1008.0,
72278,Phoenix,2013-08-18,Summer,36.5,30.0,43.9,0.0,,,12.6,,1008.2,
72278,Phoenix,2013-08-19,Summer,36.8,32.8,43.3,0.0,,,10.4,,1007.8,
72278,Phoenix,2013-08-20,Summer,37.4,31.1,43.9,0.0,,,13.0,,,
72278,Phoenix,2013-08-21,Summer,35.4,32.2,37.8,0.0,,,8.6,,1008.9,
72278,Phoenix,2013-08-22,Summer,35.0,31.1,41.1,0.0,,,11.5,,1008.4,
72278,Phoenix,2013-08-23,Summer,34.2,29.4,39.4,0.0,,,10.4,,1006.5,
72278,Phoenix,2013-08-24,Summer,33.5,27.2,38.3,0.0,,,14.8,,1008.8,
72278,Phoenix,2013-08-25,Summer,30.8,26.7,31.7,0.3,,,13.7,,1011.6,
72278,Phoenix,2013-08-26,Summer,30.8,25.0,37.8,8.6,,,11.9,,,
72278,Phoenix,2013-08-27,Summer,31.9,26.7,41.7,0.0,,,10.4,,1006.5,
72278,Phoenix,2013-08-28,Summer,36.0,28.3,41.7,0.0,,140.0,17.3,,1006.7,
72278,Phoenix,2013-08-29,Summer,32.4,27.2,37.8,0.0,,,10.4,,1012.9,
72278,Phoenix,2013-08-30,Summer,31.3,27.2,38.3,0.0,,,9.4,,1013.1,
72278,Phoenix,2013-08-31,Summer,30.9,27.2,38.3,0.0,,,7.6,,1010.3,
72278,Phoenix,2013-09-01,Autumn,34.0,28.9,40.6,0.0,,,9.7,,1007.8,
72278,Phoenix,2013-09-02,Autumn,35.2,30.6,39.4,0.0,,,10.1,,1007.5,
72278,Phoenix,2013-09-03,Autumn,35.3,29.4,42.8,0.0,,,9.4,,1007.6,
72278,Phoenix,2013-09-04,Autumn,36.8,31.1,43.3,0.0,,,9.4,,1008.2,
72278,Phoenix,2013-09-05,Autumn,37.6,31.1,43.9,0.0,,,9.4,,1007.7,
72278,Phoenix,2013-09-06,Autumn,38.0,31.7,43.9,0.0,,,13.0,,1007.8,
72278,Phoenix,2013-09-07,Autumn,32.1,28.3,34.4,0.0,,,11.5,,1010.0,
72278,Phoenix,2013-09-08,Autumn,29.7,22.8,31.7,9.1,,,8.6,,,
72278,Phoenix,2013-09-09,Autumn,26.9,22.8,28.9,12.7,,,11.9,,1006.4,
72278,Phoenix,2013-09-10,Autumn,25.9,23.3,30.0,0.0,,,12.6,,1008.1,
72278,Phoenix,2013-09-11,Autumn,27.2,23.3,34.4,0.0,,,7.9,,1010.8,
72278,Phoenix,2013-09-12,Autumn,30.4,23.9,37.8,0.0,,,7.2,,1007.4,
72278,Phoenix,2013-09-13,Autumn,32.3,26.7,38.3,0.0,,,6.5,,1003.2,
72278,Phoenix,2013-09-14,Autumn,34.2,29.4,40.6,0.0,,,13.7,,1002.0,
72278,Phoenix,2013-09-15,Autumn,34.1,27.8,40.6,0.0,,,7.2,,1003.9,
72278,Phoenix,2013-09-16,Autumn,35.6,31.1,41.1,0.0,,,12.6,,1004.9,
72278,Phoenix,2013-09-17,Autumn,36.4,31.1,42.2,0.0,,,14.8,,1003.0,
72278,Phoenix,2013-09-18,Autumn,35.7,28.9,41.7,0.0,,,14.4,,1002.2,
72278,Phoenix,2013-09-19,Autumn,33.2,25.6,39.4,0.0,,,9.0,,1004.0,
72278,Phoenix,2013-09-20,Autumn,32.6,25.0,40.6,0.0,,,9.7,,1005.0,
72278,Phoenix,2013-09-21,Autumn,33.9,27.2,39.4,0.0,,,11.2,,1004.6,
72278,Phoenix,2013-09-22,Autumn,31.9,22.8,32.8,0.0,,260.0,18.7,,1002.7,
72278,Phoenix,2013-09-23,Autumn,26.7,19.4,34.4,0.0,,,6.8,,1008.1,
72278,Phoenix,2013-09-24,Autumn,28.6,21.1,37.2,0.0,,,8.3,,1009.0,
72278,Phoenix,2013-09-25,Autumn,29.2,22.2,36.1,0.0,,,11.5,,1003.9,
72278,Phoenix,2013-09-26,Autumn,29.4,22.2,36.1,0.0,,189.0,20.9,,1002.0,
72278,Phoenix,2013-09-27,Autumn,26.2,20.6,30.6,0.0,,,10.8,,1008.5,
72278,Phoenix,2013-09-28,Autumn,25.1,17.2,33.3,0.0,,,5.0,,1013.4,
72278,Phoenix,2013-09-29,Autumn,27.1,19.4,34.4,0.0,,,6.8,,1013.6,
72278,Phoenix,2013-09-30,Autumn,27.5,20.0,35.0,0.0,,,7.9,,1010.5,
72278,Phoenix,2013-10-01,Autumn,27.5,20.0,35.6,0.0,,,10.1,,1009.7,
72278,Phoenix,2013-10-02,Autumn,28.4,20.6,35.0,0.0,,,10.8,,1009.1,
72278,Phoenix,2013-10-03,Autumn,27.6,20.6,34.4,0.0,,,12.2,,1006.1,
72278,Phoenix,2013-10-04,Autumn,27.1,20.0,31.7,0.0,,,12.6,,1009.7,
72278,Phoenix,2013-10-05,Autumn,24.4,18.9,30.0,0.0,,,11.9,,1016.7,
72278,Phoenix,2013-10-06,Autumn,25.2,16.1,33.9,0.0,,,9.0,,1015.8,
72278,Phoenix,2013-10-07,Autumn,27.1,18.9,36.1,0.0,,,6.8,,1011.4,
72278,Phoenix,2013-10-08,Autumn,26.8,19.4,34.4,0.0,,,10.1,,1007.0,
72278,Phoenix,2013-10-09,Autumn,26.4,20.0,31.1,0.0,,178.0,21.6,,1003.6,
72278,Phoenix,2013-10-10,Autumn,20.4,13.3,22.2,0.0,,,14.4,,1010.5,
72278,Phoenix,2013-10-11,Autumn,19.2,13.9,26.1,0.0,,,4.0,,1012.9,
72278,Phoenix,2013-10-12,Autumn,21.8,15.6,30.6,0.0,,,7.9,,1010.7,
72278,Phoenix,2013-10-13,Autumn,23.3,16.7,30.0,0.0,,,10.1,,1010.7,
72278,Phoenix,2013-10-14,Autumn,23.7,16.7,28.9,0.0,,,7.6,,1012.8,
72278,Phoenix,2013-10-15,Autumn,22.4,15.6,28.9,0.0,,,9.4,,1010.9,
72278,Phoenix,2013-10-16,Autumn,21.8,14.4,28.3,0.0,,,8.3,,1014.0,
72278,Phoenix,2013-10-17,Autumn,21.4,14.4,28.3,0.0,,,7.9,,1013.1,
72278,Phoenix,2013-10-18,Autumn,21.8,14.4,30.0,0.0,,,7.6,,1012.5,
72278,Phoenix,2013-10-19,Autumn,22.7,14.4,31.1,0.0,,,6.1,,1013.1,
72278,Phoenix,2013-10-20,Autumn,22.7,15.6,30.0,0.0,,,10.1,,1010.5,
72278,Phoenix,2013-10-21,Autumn,22.7,15.0,31.1,0.0,,,7.6,,1011.8,
72278,Phoenix,2013-10-22,Autumn,24.1,15.0,34.4,0.0,,,6.1,,1012.5,
72278,Phoenix,2013-10-23,Autumn,26.1,17.8,35.0,0.0,,,7.2,,1009.3,
72278,Phoenix,2013-10-24,Autumn,25.9,18.9,33.9,0.0,,,7.9,,1010.0,
72278,Phoenix,2013-10-25,Autumn,24.5,16.7,31.7,0.0,,,7.9,,1013.9,
72278,Phoenix,2013-10-26,Autumn,24.3,16.7,32.8,0.0,,,5.4,,1014.7,
72278,Phoenix,2013-10-27,Autumn,25.7,17.8,32.8,0.0,,,9.4,,1008.7,
72278,Phoenix,2013-10-28,Autumn,24.6,17.8,30.0,0.0,,,14.0,,1006.4,
72278,Phoenix,2013-10-29,Autumn,21.3,16.1,23.3,0.0,,,13.3,,1010.1,
72278,Phoenix,2013-10-30,Autumn,18.2,12.8,23.3,0.0,,,9.4,,1013.1,
72278,Phoenix,2013-10-31,Autumn,17.9,11.7,24.4,0.0,,,7.6,,1016.3,
72278,Phoenix,2013-11-01,Autumn,18.9,12.2,27.2,0.0,,,6.8,,1016.8,
72278,Phoenix,2013-11-02,Autumn,21.5,12.2,32.2,0.0,,,9.4,,1012.0,
72278,Phoenix,2013-11-03,Autumn,22.4,16.1,29.4,0.0,,,8.6,,1007.5,
72278,Phoenix,2013-11-04,Autumn,20.7,13.9,26.7,0.0,,87.0,14.4,,1005.8,
72278,Phoenix,2013-11-05,Autumn,19.4,14.4,24.4,0.0,,,7.9,,1013.8,
72278,Phoenix,2013-11-06,Autumn,18.9,12.8,26.1,0.0,,,9.4,,1021.2,
72278,Phoenix,2013-11-07,Autumn,20.8,11.7,28.9,0.0,,,9.0,,1018.3,
72278,Phoenix,2013-11-08,Autumn,21.2,12.8,29.4,0.0,,,6.5,,1014.6,
72278,Phoenix,2013-11-09,Autumn,21.4,14.4,29.4,0.0,,,6.5,,1015.3,
72278,Phoenix,2013-11-10,Autumn,21.6,14.4,28.3,0.0,,,5.0,,1015.9,
72278,Phoenix,2013-11-11,Autumn,22.3,14.4,32.2,0.0,,,4.0,,1014.9,
72278,Phoenix,2013-11-12,Autumn,24.9,15.6,33.3,0.0,,,11.5,,1017.5,
72278,Phoenix,2013-11-13,Autumn,25.0,20.6,29.4,0.0,,,14.8,,1016.1,
72278,Phoenix,2013-11-14,Autumn,22.6,17.2,27.8,0.0,,,9.0,,1011.7,
72278,Phoenix,2013-11-15,Autumn,21.7,16.7,28.9,0.0,,,14.4,,1003.6,
72278,Phoenix,2013-11-16,Autumn,20.6,16.7,22.8,0.0,,,8.6,,1006.7,
72278,Phoenix,2013-11-17,Autumn,18.7,12.8,24.4,0.0,,,8.6,,1014.3,
72278,Phoenix,2013-11-18,Autumn,19.4,13.9,27.2,0.0,,,5.4,,1015.0,
72278,Phoenix,2013-11-19,Autumn,19.8,13.3,26.1,0.0,,,8.3,,1011.6,
72278,Phoenix,2013-11-20,Autumn,20.1,16.7,23.9,0.0,,,6.8,,1009.1,
72278,Phoenix,2013-11-21,Autumn,18.8,14.4,21.7,10.7,,,8.3,,1010.4,
72278,Phoenix,2013-11-22,Autumn,15.6,11.7,15.6,40.6,,,10.8,,,
72278,Phoenix,2013-11-23,Autumn,12.6,10.6,15.0,10.2,,,13.7,,1015.7,
72278,Phoenix,2013-11-24,Autumn,12.4,10.0,16.1,0.3,,,7.9,,1019.1,
72278,Phoenix,2013-11-25,Autumn,12.2,7.8,17.8,0.0,,,3.6,,1021.1,
72278,Phoenix,2013-11-26,Autumn,14.2,8.3,21.7,0.0,,,13.7,,1021.9,
72278,Phoenix,2013-11-27,Autumn,16.5,12.8,21.7,0.0,,78.0,16.9,,1017.2,
72278,Phoenix,2013-11-28,Autumn,15.5,10.0,23.3,0.0,,,8.3,,1015.8,
72278,Phoenix,2013-11-29,Autumn,16.3,10.6,23.9,0.0,,,7.6,,1018.4,
72278,Phoenix,2013-11-30,Autumn,15.9,10.0,21.7,0.0,,,3.6,,1018.9,
72278,Phoenix,2013-12-01,Winter,16.0,10.6,22.2,0.0,,,5.8,,1019.9,
72278,Phoenix,2013-12-02,Winter,15.1,8.9,21.1,0.0,,,5.8,,1015.8,
72278,Phoenix,2013-12-03,Winter,15.6,10.0,23.3,0.0,,,9.0,,,
72278,Phoenix,2013-12-04,Winter,16.1,9.4,17.2,0.0,,,14.8,,1007.8,
72278,Phoenix,2013-12-05,Winter,10.5,5.6,13.9,0.0,,274.0,11.5,,1014.2,
72278,Phoenix,2013-12-06,Winter,8.0,2.2,13.9,0.0,,,6.1,,1020.1,
72278,Phoenix,2013-12-07,Winter,7.8,2.8,14.4,0.0,,,9.4,,1016.5,
72278,Phoenix,2013-12-08,Winter,12.1,8.3,15.0,0.0,,255.0,13.7,,1016.6,
72278,Phoenix,2013-12-09,Winter,8.3,2.2,13.3,0.0,,,7.2,,1023.2,
72278,Phoenix,2013-12-10,Winter,8.6,3.3,17.2,0.0,,,6.1,,1022.4,
72278,Phoenix,2013-12-11,Winter,12.1,5.6,22.2,0.0,,,7.6,,1020.0,
72278,Phoenix,2013-12-12,Winter,18.0,12.8,23.3,0.0,,,16.2,,1018.2,
72278,Phoenix,2013-12-13,Winter,13.1,7.2,17.8,0.0,,,5.4,,1019.1,
72278,Phoenix,2013-12-14,Winter,12.0,5.0,20.6,0.0,,,5.0,,1023.4,
72278,Phoenix,2013-12-15,Winter,14.2,7.2,21.7,0.0,,,6.5,,1023.3,
72278,Phoenix,2013-12-16,Winter,14.8,7.8,23.3,0.0,,,3.2,,1020.5,
72278,Phoenix,2013-12-17,Winter,16.1,8.3,27.8,0.0,,,5.4,,1019.2,
72278,Phoenix,2013-12-18,Winter,18.1,11.1,25.0,0.0,,,6.1,,1012.4,
72278,Phoenix,2013-12-19,Winter,16.2,10.0,22.2,4.1,,,14.0,,1005.5,
72278,Phoenix,2013-12-20,Winter,13.2,10.6,14.4,5.8,,,11.9,,1005.2,
72278,Phoenix,2013-12-21,Winter,11.3,7.8,15.0,0.0,,,5.8,,1011.0,
72278,Phoenix,2013-12-22,Winter,10.5,5.6,16.7,0.0,,,5.8,,1021.1,
72278,Phoenix,2013-12-23,Winter,11.8,5.6,20.6,0.0,,,5.0,,1025.1,
72278,Phoenix,2013-12-24,Winter,13.9,6.7,21.7,0.0,,,4.3,,1021.0,
72278,Phoenix,2013-12-25,Winter,14.2,5.6,21.7,0.0,,,7.6,,1021.8,
72278,Phoenix,2013-12-26,Winter,15.7,9.4,21.7,0.0,,,14.8,,1021.2,
72278,Phoenix,2013-12-27,Winter,14.6,7.8,23.3,0.0,,,8.3,,1020.2,
72278,Phoenix,2013-12-28,Winter,14.0,7.8,19.4,0.0,,,6.5,,1015.8,
72278,Phoenix,2013-12-29,Winter,12.6,6.1,20.6,0.0,,,6.1,,1015.6,
72278,Phoenix,2013-12-30,Winter,12.9,6.1,20.6,0.0,,,4.7,,1021.9,
72278,Phoenix,2013-12-31,Winter,12.7,6.1,22.2,0.0,,,5.4,,1020.4,
72278,Phoenix,2014-01-01,Winter,13.4,6.1,21.1,0.0,,,5.0,,1018.6,
72278,Phoenix,2014-01-02,Winter,14.3,6.7,25.0,0.0,,,5.4,,1018.2,
72278,Phoenix,2014-01-03,Winter,15.9,8.9,23.3,0.0,,,4.3,,1014.0,
72278,Phoenix,2014-01-04,Winter,14.3,8.9,20.0,0.0,,,6.1,,1013.4,
72278,Phoenix,2014-01-05,Winter,12.2,5.6,19.4,0.0,,,4.3,,1019.0,
72278,Phoenix,2014-01-06,Winter,12.0,3.9,20.0,0.0,,,6.1,,1022.3,
72278,Phoenix,2014-01-07,Winter,13.1,5.6,20.6,0.0,,,4.7,,1018.2,
72278,Phoenix,2014-01-08,Winter,13.7,6.1,20.6,0.0,,,6.1,,1016.6,
72278,Phoenix,2014-01-09,Winter,12.4,7.2,20.0,0.0,,,6.1,,1015.7,
72278,Phoenix,2014-01-10,Winter,12.1,5.6,19.4,0.0,,,6.1,,1017.5,
72278,Phoenix,2014-01-11,Winter,13.1,6.1,21.7,0.0,,,6.1,,1019.1,
72278,Phoenix,2014-01-12,Winter,13.3,7.8,20.6,0.0,,,7.9,,1016.4,
72278,Phoenix,2014-01-13,Winter,13.3,5.0,21.7,0.0,,,5.0,,1023.8,
72278,Phoenix,2014-01-14,Winter,13.1,5.0,23.3,0.0,,,6.1,,1024.2,
72278,Phoenix,2014-01-15,Winter,15.9,6.7,25.0,0.0,,,3.6,,1022.5,
72278,Phoenix,2014-01-16,Winter,15.2,6.7,24.4,0.0,,,7.2,,1018.6,
72278,Phoenix,2014-01-17,Winter,15.8,6.7,26.1,0.0,,,5.8,,1018.3,
72278,Phoenix,2014-01-18,Winter,16.1,8.3,23.9,0.0,,,7.9,,1017.6,
72278,Phoenix,2014-01-19,Winter,15.9,8.3,24.4,0.0,,,6.1,,1018.4,
72278,Phoenix,2014-01-20,Winter,15.6,8.3,25.0,0.0,,,5.4,,1019.3,
72278,Phoenix,2014-01-21,Winter,16.7,7.8,27.2,0.0,,,7.6,,1019.6,
72278,Phoenix,2014-01-22,Winter,18.4,11.7,25.6,0.0,,,5.4,,1012.6,
72278,Phoenix,2014-01-23,Winter,16.4,8.3,24.4,0.0,,,6.8,,1014.2,
72278,Phoenix,2014-01-24,Winter,17.7,14.4,21.1,0.0,,80.0,16.6,,1022.7,
